23,400
23,337
23,4445
23,3512
23,7170
23,6094
23,594
23,2708
24,1293
24,3414
24,4493
24,7182
24,9522
24,9550
24,7620
24,7646
24,5161
24,5665
25,19
25,118
25,1103
25,3657
25,3989
25,4693
25,70
25,254
25,758
25,919
26,8776
26,6047
26,6455
26,9282
26,478
26,9710
26,1512
26,2042
26,3145
26,4900
27,454
27,2248
27,4176
27,1978
27,167
27,5665
27,6681
27,7767
27,8590
27,9707
28,6358
28,961
28,2545
28,2722
28,3059
28,3213
28,3531
28,4795
28,4849
28,4877
29,3832
29,5260
29,6238
29,7064
29,7212
29,7484
29,7693
29,7842
29,8137
29,8159
30,3608
30,6094
30,3512
30,337
30,4445
30,7170
30,3483
30,5434
30,5681
30,6140
31,3608
31,5774
31,400
31,1394
31,2903
31,9106
31,337
31,4445
31,3512
31,1856
32,3
32,10
32,47
32,165
32,191
32,243
32,309
32,317
32,319
32,330
33,3608
33,5774
33,337
33,4445
33,5612
33,7170
33,400
33,3512
33,594
33,2708
34,743
34,3608
34,6819
34,6094
34,5774
34,1394
34,2903
34,9106
34,400
34,3
35,7770
35,5808
35,19
35,118
35,1103
35,3657
35,3989
35,4693
35,1526
35,3839
36,4409
36,5379
36,5471
36,7409
36,4460
36,4176
36,1978
36,142
36,403
36,4103
37,433
37,4009
37,3608
37,1856
37,476
37,4268
37,5028
37,8842
37,3
37,47
38,1978
38,4176
38,4409
38,5379
38,5471
38,7409
38,5631
38,9216
38,3460
38,5516
39,3608
39,6094
39,400
39,2138
39,2736
39,3437
39,3686
39,4439
39,222
39,8349
40,1394
40,2903
40,9106
40,4180
40,5682
40,5928
40,7209
40,8785
40,661
40,1622
41,3608
41,5774
41,1394
41,2903
41,9106
41,19
41,118
41,1103
41,3657
41,3989
42,1512
42,2042
42,3145
42,4900
42,5577
42,5948
42,2138
42,2736
42,3437
42,3686
43,3608
43,6570
43,337
43,4445
43,1100
43,2130
43,3172
43,5612
43,6094
43,3526
44,3608
44,5774
44,5612
44,6570
44,4445
44,6094
44,9394
44,4409
44,5379
44,5471
45,4176
45,400
45,4409
45,5379
45,5471
45,7409
45,1978
45,5774
45,142
45,403
46,13
46,25
46,36
46,39
46,50
46,51
46,105
46,120
46,121
46,127
47,418
47,656
47,856
47,858
47,1057
47,1164
47,1194
47,2193
47,2712
47,2765
48,7631
48,7550
48,439
48,1905
48,2001
48,3926
48,8322
48,9065
48,9474
48,7620
49,6879
49,9358
49,8597
49,6462
49,3460
49,2250
49,7170
49,8900
49,6267
49,6573
50,4843
50,6438
50,3608
50,6429
50,5774
50,7175
50,7170
50,2099
50,9189
50,5481
51,1978
51,4176
51,400
51,4409
51,5379
51,5471
51,7409
51,5161
51,5665
51,6681
52,7174
52,5033
52,140
52,2983
52,5390
52,7701
52,3608
52,3
52,10
52,47
53,1394
53,2903
53,9106
53,520
53,791
53,2453
53,3155
53,4169
53,4523
53,6676
54,19
54,118
54,1103
54,3657
54,3989
54,4693
54,70
54,254
54,307
54,758
55,19
55,118
55,1103
55,3657
55,3989
55,4693
55,4409
55,5379
55,5471
55,7409
56,3608
56,5774
56,6570
56,4445
56,6094
56,5612
56,7170
56,400
56,4409
56,5379
57,3608
57,433
57,4009
57,6765
57,7111
57,1856
57,4445
57,1394
57,2903
57,9106
58,6358
58,5985
58,5012
58,5678
58,6247
58,6671
58,7060
58,7280
58,8316
58,8600
59,6358
59,4833
59,6074
59,5985
59,5640
59,679
59,1369
59,5476
59,5790
59,7333
60,4843
60,7205
60,6453
60,3128
60,6145
60,167
60,21
60,6003
60,6753
60,7046
61,7170
61,9394
61,1978
61,5161
61,5665
61,6330
61,6681
61,8590
61,9707
61,5612
62,4409
62,5379
62,5471
62,7409
62,4005
62,4681
62,5774
62,1978
62,5612
62,9394
63,3608
63,5774
63,400
63,2903
63,9106
63,19
63,118
63,1103
63,3657
63,3989
64,7599
64,6797
64,167
64,454
64,2248
64,8358
64,6710
64,8387
64,4351
64,4639
65,3608
65,5774
65,19
65,118
65,1103
65,3657
65,3989
65,4693
65,400
65,6765
66,4005
66,4681
66,4409
66,5379
66,5471
66,7409
66,1978
66,99
66,126
66,3511
67,3608
67,5774
67,337
67,4445
67,6094
67,400
67,7170
67,3512
67,6570
67,4999
68,5673
68,5161
68,5665
68,6330
68,6681
68,7767
68,8590
68,9707
68,1978
68,6789
69,13
69,25
69,30
69,36
69,39
69,50
69,51
69,55
69,105
69,120
70,5612
70,418
70,656
70,856
70,858
70,1057
70,1194
70,2193
70,2712
70,2765
71,3608
71,400
71,3512
71,5161
71,5665
71,6330
71,6681
71,7767
71,8590
71,9707
72,6094
72,3608
72,5774
72,4005
72,4681
72,3526
72,484
72,1805
72,1806
72,4999
73,13
73,25
73,30
73,36
73,39
73,50
73,51
73,55
73,105
73,120
74,5161
74,5665
74,6330
74,6681
74,7767
74,8590
74,9707
74,418
74,615
74,656
75,4843
75,167
75,454
75,2248
75,5657
75,19
75,118
75,1103
75,3657
75,3989
76,3080
76,3174
76,3997
76,4030
76,5300
76,5868
76,5918
76,6503
76,6675
76,8220
77,5612
77,1978
77,656
77,856
77,858
77,1044
77,1057
77,1164
77,1194
77,2193
78,5606
78,5161
78,5665
78,6330
78,6681
78,7767
78,8590
78,9707
78,5612
78,4060
79,167
79,6453
79,5980
79,1391
79,454
79,2248
79,4370
79,6546
79,7271
79,5167
80,1978
80,5161
80,5665
80,6330
80,6681
80,7767
80,8590
80,9707
80,5612
80,615
81,5774
81,5379
81,5471
81,7409
81,4005
81,4681
81,3608
81,99
81,3511
81,4726
82,6358
82,7620
82,7646
82,5476
82,2174
82,7492
82,5790
82,7333
82,961
82,2545
83,47
83,52
83,191
83,243
83,309
83,317
83,319
83,330
83,475
83,631
84,13
84,25
84,30
84,36
84,39
84,50
84,51
84,55
84,105
84,120
85,7170
85,9394
85,9358
85,8597
85,1828
85,6076
85,6879
85,4348
85,5533
85,5620
86,9169
86,559
86,8806
86,1522
86,478
86,4348
86,5533
86,5620
86,2304
86,6879
87,1526
87,3839
87,4940
87,5327
87,7260
87,7736
87,8651
87,8849
87,9193
87,9411
88,4
88,17
88,18
88,58
88,61
88,90
88,92
88,104
88,108
88,113
89,3
89,10
89,83
89,165
89,191
89,198
89,243
89,309
89,317
89,319
90,6789
90,5980
90,6546
90,7271
90,5612
90,7175
90,4843
90,6508
90,6453
90,6429
91,3608
91,8349
91,6094
91,6819
91,7069
91,6792
91,2138
91,2736
91,3437
91,3686
92,7170
92,6094
92,3608
92,1805
92,1806
92,4999
92,5911
92,6680
92,4445
92,9394
93,4176
93,400
93,6570
93,4409
93,5379
93,5471
93,7409
93,5774
93,3608
93,1978
94,1978
94,5161
94,5665
94,6330
94,6681
94,7767
94,8590
94,9707
94,5612
94,1293
95,5161
95,5665
95,6330
95,6681
95,7767
95,8590
95,9707
95,5612
95,1978
95,3608
96,1978
96,5612
96,5161
96,5665
96,6330
96,6681
96,7767
96,8590
96,9707
96,4409
97,522
97,4348
97,5533
97,5620
97,6789
97,7170
97,6879
97,9309
97,9358
97,6047
98,5774
98,19
98,1103
98,3657
98,3989
98,4693
98,1856
98,3608
98,6765
98,7111
99,3
99,47
99,52
99,83
99,165
99,191
99,198
99,243
99,309
99,317
100,19
100,118
100,1103
100,3657
100,3989
100,4693
100,6570
100,6765
100,7111
100,4843
101,5774
101,400
101,19
101,118
101,1103
101,3657
101,3989
101,4693
101,4409
101,5379
102,8597
102,2250
102,5490
102,6448
102,8357
102,1480
102,2572
102,7374
102,4005
102,4681
103,6626
103,1390
103,5160
103,8303
103,812
103,534
103,1555
103,6230
103,222
103,3194
104,3460
104,5141
104,400
104,2250
104,6462
104,5774
104,3608
104,19
104,118
104,1103
105,7465
105,7608
105,7853
105,8122
105,8289
105,8183
105,8683
105,6522
105,7342
105,7278
106,400
106,5774
106,3608
106,4176
106,6570
106,4005
106,4681
106,4409
106,5379
106,5471
107,3
107,10
107,47
107,52
107,83
107,165
107,191
107,198
107,243
107,309
108,1394
108,2903
108,9106
108,19
108,118
108,1103
108,3657
108,3989
108,4693
108,433
109,19
109,118
109,1103
109,3657
109,3989
109,4693
109,400
109,1394
109,2903
109,9106
110,17
110,18
110,61
110,79
110,90
110,92
110,104
110,108
110,113
110,116
111,1978
111,5161
111,5665
111,6330
111,6681
111,7767
111,8590
111,9707
111,5612
111,4176
112,3
112,47
112,52
112,83
112,165
112,198
112,243
112,317
112,319
112,330
113,8183
113,7589
113,7608
113,7853
113,8122
113,8289
113,5819
113,7342
113,6522
113,5735
114,5673
114,2623
114,3791
114,2701
114,6982
114,1903
114,5612
114,5203
114,6789
114,7538
115,3608
115,6094
115,3512
115,337
115,4445
115,7174
115,3483
115,5434
115,5681
115,6140
116,3608
116,4445
116,5774
116,3512
116,400
116,6570
116,6094
116,1856
116,7170
116,2108
117,791
117,2453
117,3155
117,4169
117,4523
117,6676
117,7129
117,7293
117,98
117,122
118,4176
118,4409
118,5379
118,5471
118,7409
118,6570
118,400
118,4005
118,4681
118,5774
119,5612
119,3608
119,5774
119,6570
119,1158
119,2861
119,3069
119,3927
119,5259
119,6754
120,1394
120,2903
120,9106
120,3608
120,400
120,433
120,4009
120,5774
120,19
120,118
121,5612
121,1978
121,9394
121,5161
121,5665
121,6330
121,6681
121,7767
121,9707
121,4409
122,167
122,454
122,2248
122,1391
122,3873
122,6991
122,1978
122,2249
122,253
122,2285
123,5808
123,1330
123,5672
123,791
123,2453
123,3155
123,4169
123,4523
123,6676
123,7129
124,7170
124,5612
124,3608
124,1076
124,3275
124,9023
124,9394
124,454
124,2248
124,5161
125,400
125,4176
125,5774
125,4409
125,5379
125,5471
125,7409
125,19
125,118
125,1103
126,3262
126,1330
126,5672
126,7441
126,968
126,1356
126,3711
126,308
126,740
126,1224
127,690
127,963
127,5033
127,3608
127,3052
127,9529
127,1321
127,2109
127,4622
127,4654
128,7170
128,9394
128,5612
128,5161
128,5665
128,6330
128,6681
128,7767
128,8590
128,9707
129,6570
129,4409
129,5379
129,5471
129,7409
129,4176
129,4005
129,4681
129,3526
129,626
130,454
130,2248
130,19
130,118
130,1103
130,3657
130,3989
130,4693
130,70
130,254
131,1394
131,2903
131,9106
131,3
131,10
131,47
131,83
131,165
131,191
131,198
132,19
132,118
132,1103
132,3657
132,3989
132,4693
132,70
132,254
132,758
132,919
133,400
133,4176
133,5774
133,6570
133,3608
133,4409
133,5379
133,5471
133,7409
133,626
134,9394
134,5612
134,7170
134,8597
134,6570
134,5774
134,3608
134,4409
134,5379
134,5471
135,3608
135,5774
135,4445
135,1856
135,6765
135,7111
135,6570
135,400
135,3512
135,19
136,6358
136,5476
136,7620
136,7646
136,5790
136,7333
136,2174
136,7492
136,4833
136,5985
137,6094
137,484
137,1805
137,1806
137,4999
137,5911
137,6680
137,3608
137,3526
137,3483
138,9394
138,5161
138,5665
138,6330
138,8590
138,9707
138,5612
138,418
138,615
138,656
139,400
139,3608
139,4176
139,19
139,118
139,1103
139,3657
139,3989
139,4693
139,5774
140,9394
140,6774
140,4005
140,4681
140,9713
140,5774
140,8597
140,4409
140,5379
140,5471
141,6358
141,400
141,4176
141,6570
141,5774
141,3608
141,4409
141,5379
141,5471
141,7409
142,2
142,6
142,35
142,57
142,60
142,103
142,106
142,111
142,152
142,157
143,3608
143,6094
143,5774
143,4445
143,400
143,3512
143,6819
143,7170
143,484
143,1805
144,4176
144,4409
144,5379
144,5471
144,7409
144,142
144,403
144,4103
144,4527
144,5021
145,433
145,4009
145,693
145,1394
145,2903
145,9106
145,1321
145,2109
145,4622
145,4722
146,1394
146,2903
146,9106
146,1856
146,3945
146,5774
146,2891
146,6484
146,8596
146,19
147,5819
147,6620
147,6260
147,7355
147,7360
147,5376
147,7733
147,7423
147,5572
147,3194
148,1056
148,1767
148,1906
148,1907
148,1908
148,1909
148,1921
148,1987
148,2113
148,2114
149,3608
149,5774
149,400
149,337
149,4445
149,6765
149,7111
149,1856
149,3512
149,19
150,1480
150,2572
150,7374
150,222
150,1512
150,2042
150,3145
150,4900
150,5577
150,5948
151,19
151,118
151,1103
151,3657
151,3989
151,4693
151,70
151,254
151,307
151,758
152,3
152,10
152,47
152,52
152,83
152,165
152,191
152,198
152,243
152,309
153,7550
153,5819
153,8183
153,8683
153,4105
153,7820
153,3832
153,5260
153,6238
153,7018
154,1158
154,2861
154,3069
154,3927
154,5259
154,6754
154,7052
154,8691
154,9731
154,8776
155,1394
155,2903
155,9106
155,4180
155,5682
155,5928
155,7209
155,8785
155,3
155,52
156,64
156,67
156,74
156,85
156,94
156,129
156,143
156,150
156,164
156,173
157,7170
157,1972
157,7175
157,9394
157,8597
157,2869
157,9501
157,6793
157,6789
157,3608
158,3
158,10
158,47
158,52
158,83
158,165
158,191
158,198
158,243
158,309
159,5161
159,5665
159,6330
159,6681
159,7767
159,8590
159,9707
159,7170
159,1978
159,5612
160,1390
160,5160
160,8349
160,6626
160,3194
160,7530
160,7805
160,7069
160,5605
160,8983
161,1394
161,2903
161,9106
161,661
161,1622
161,2080
161,2687
161,3588
161,3860
161,6683
162,3
162,10
162,47
162,52
162,83
162,165
162,191
162,198
162,243
162,309
163,5161
163,5665
163,6330
163,6681
163,7767
163,8590
163,9707
163,615
163,656
163,856
164,5774
164,400
164,4005
164,4681
164,3608
164,4409
164,5379
164,5471
164,7409
164,4176
165,400
165,4176
165,1978
165,5774
165,4409
165,5379
165,5471
165,7409
165,142
165,403
166,478
166,9394
166,6774
166,9713
166,6879
166,5490
166,6448
166,8357
166,1480
166,2572
167,1330
167,5672
167,5640
167,1526
167,3839
167,4940
167,5327
167,7260
167,7736
167,8651
168,6230
168,6626
168,1390
168,4125
168,4278
168,4520
168,4561
168,5287
168,6821
168,7094
169,3608
169,3512
169,337
169,4445
169,400
169,5774
169,2108
169,2677
169,3278
169,5100
170,4005
170,4681
170,8597
170,6570
170,4409
170,5379
170,5471
170,7409
170,4176
170,9394
171,1972
171,7175
171,6358
171,9501
171,8597
171,6508
171,4843
171,6789
171,916
171,6570
172,5476
172,5790
172,7333
172,2174
172,7492
172,742
172,3508
172,4833
172,679
172,6094
173,3608
173,6570
173,4445
173,5612
173,5774
173,1100
173,2130
173,3172
173,3512
173,5161
174,3
174,10
174,47
174,52
174,83
174,165
174,191
174,198
174,243
174,309
175,6570
175,4409
175,5379
175,5471
175,7409
175,4176
175,1100
175,2130
175,3172
175,626
176,3608
176,5774
176,400
176,743
176,7170
176,1394
176,2903
176,9106
176,4445
176,3512
177,6358
177,400
177,5985
177,5774
177,5476
177,3608
177,4833
177,19
177,118
177,1103
178,6570
178,4409
178,5379
178,5471
178,7409
178,5774
178,19
178,118
178,1103
178,3657
179,9394
179,9713
179,7170
179,3080
179,3174
179,3997
179,4030
179,5300
179,5868
179,5918
180,3608
180,6765
180,7111
180,1856
180,433
180,4009
180,278
180,3852
180,4247
180,6082
181,19
181,118
181,3657
181,4693
181,1394
181,2903
181,9106
181,400
181,3608
181,5774
182,5161
182,5665
182,6330
182,6681
182,7767
182,8590
182,9707
182,7620
182,7646
182,1978
183,7905
183,5685
183,8805
183,973
183,6823
183,7524
183,7909
183,6462
183,6879
183,5161
184,6626
184,5160
184,534
184,1555
184,812
184,5605
184,8349
184,44
184,618
184,780
185,7170
185,9394
185,5161
185,5665
185,6330
185,6681
185,7767
185,8590
185,9707
185,5612
186,4843
186,19
186,118
186,1103
186,3657
186,3989
186,4693
186,4176
186,3128
186,167
187,4125
187,4129
187,4278
187,4520
187,4561
187,5287
187,6821
187,7094
187,8768
187,689
188,7503
188,7599
188,6852
188,8103
188,8166
188,6358
188,70
188,254
188,307
188,758
189,743
189,400
189,5774
189,6774
189,2530
189,5808
189,89
189,7033
189,4005
189,4681
190,7107
190,1394
190,2903
190,9106
190,4009
190,5200
190,5728
190,8608
190,6231
190,5606
191,626
191,1747
191,1803
191,1900
191,3085
191,3676
191,3901
191,4988
191,5721
191,5953
192,4176
192,400
192,7170
192,5161
192,5665
192,6330
192,6681
192,7767
192,8590
192,9707
193,5476
193,3514
193,3940
193,314
193,1730
193,2262
193,6296
193,6624
193,5676
193,124
194,19
194,118
194,1103
194,3657
194,3989
194,4693
194,400
194,2903
194,9106
194,3608
195,5161
195,5665
195,6330
195,6681
195,7767
195,8590
195,9707
195,4351
195,4639
195,6470
196,454
196,2248
196,1076
196,19
196,118
196,1103
196,3657
196,3989
196,4693
196,2249
197,167
197,454
197,5657
197,563
197,6991
197,7562
197,1076
197,1391
197,2763
197,8549
198,2903
198,9106
198,19
198,118
198,1103
198,3657
198,3989
198,4693
198,6358
198,400
199,3608
199,6094
199,5774
199,337
199,4445
199,484
199,1805
199,1806
199,4999
199,6680
200,7170
200,8962
200,5612
200,2861
200,3069
200,3927
200,5259
200,6754
200,7052
200,8691
201,3608
201,400
201,3512
201,7170
201,6570
201,5161
201,5665
201,6330
201,6681
201,7767
202,8597
202,9394
202,1828
202,6076
202,1174
202,3799
202,6811
202,6849
202,4176
202,7170
203,19
203,118
203,1103
203,3657
203,3989
203,4693
203,5808
203,167
203,1330
203,5672
204,6540
204,7589
204,7631
204,8183
204,8683
204,7608
204,7853
204,8122
204,8289
204,6433
205,3608
205,400
205,3512
205,433
205,4009
205,6094
205,5774
205,1394
205,2903
205,9106
206,5317
206,6789
206,6061
206,1972
206,7175
206,6438
206,4370
206,6546
206,7271
206,9501
207,5161
207,5665
207,6330
207,6681
207,7767
207,8590
207,9707
207,418
207,615
207,656
208,400
208,4176
208,3512
208,626
208,1747
208,1803
208,1900
208,3085
208,3676
208,3901
209,3080
209,3174
209,3997
209,4030
209,5300
209,5868
209,5918
209,6503
209,6675
209,8220
210,1978
210,4176
210,4409
210,5379
210,5471
210,7409
210,142
210,403
210,4103
210,4527
211,9394
211,8597
211,4005
211,4681
211,6879
211,7170
211,9358
211,6570
211,4409
211,5379
212,7170
212,6570
212,9394
212,8597
212,3608
212,1972
212,7175
212,5161
212,5665
212,6330
213,3
213,10
213,47
213,52
213,83
213,165
213,191
213,198
213,243
213,309
214,3608
214,743
214,6094
214,1394
214,2903
214,9106
214,7174
214,5774
214,4180
214,5682
215,4
215,17
215,18
215,58
215,61
215,79
215,90
215,104
215,113
215,116
216,5612
216,6570
216,2130
216,3172
216,3608
216,4409
216,5379
216,5471
216,7409
216,5774
217,2174
217,7492
217,5476
217,565
217,6822
217,961
217,2545
217,2722
217,3059
217,3213
218,4409
218,5379
218,5471
218,7409
218,5774
218,7770
218,1978
218,4176
218,6570
218,19
219,5612
219,5161
219,5665
219,7767
219,8590
219,9707
219,1978
219,9394
219,656
219,856
220,4655
220,5029
220,8570
220,1330
220,5672
220,1394
220,2903
220,9106
220,5808
220,791
221,19
221,118
221,1103
221,3657
221,3989
221,4693
221,1126
221,1475
221,1476
221,1477
222,7170
222,3608
222,8597
222,5774
222,400
222,337
222,4445
222,9394
222,3512
222,899
223,3
223,10
223,47
223,52
223,83
223,165
223,191
223,198
223,243
223,309
224,11
224,654
224,1478
224,1619
224,1891
224,1963
224,2027
224,2068
224,2270
224,2754
225,3608
225,5774
225,8597
225,6094
225,6492
225,4005
225,4681
225,743
225,6774
225,6219
226,6358
226,454
226,2248
226,400
226,7646
226,5161
226,5665
226,6681
226,7767
226,8590
227,1978
227,5161
227,5665
227,6330
227,6681
227,7767
227,8590
227,9707
227,418
227,615
228,3608
228,5774
228,19
228,118
228,1103
228,3657
228,3989
228,4693
228,400
228,6570
229,5612
229,7170
229,9394
229,3608
229,5161
229,5665
229,6330
229,6681
229,7767
229,8590
230,1978
230,454
230,2248
230,2249
230,6453
230,5161
230,5665
230,6330
230,6681
230,7767
231,3608
231,5774
231,6570
231,400
231,337
231,19
231,118
231,1103
231,3657
231,3989
232,400
232,4005
232,4681
232,19
232,118
232,1103
232,3657
232,3989
232,4693
232,5774
233,6047
233,6455
233,9282
233,8776
233,4348
233,5533
233,5620
233,2803
233,1512
233,4900
234,3608
234,433
234,4009
234,4445
234,6094
234,3512
234,7174
234,5774
234,1856
234,2108
235,11
235,654
235,1478
235,1479
235,1619
235,1891
235,2027
235,2068
235,2270
235,2754
236,167
236,1391
236,6991
236,7562
236,7770
236,6664
236,8533
236,8912
236,9682
236,454
237,19
237,118
237,1103
237,3657
237,3989
237,4693
237,70
237,254
237,307
237,758
238,4176
238,400
238,1978
238,5774
238,4409
238,5379
238,5471
238,7409
238,454
238,2248
239,3608
239,478
239,8776
239,1512
239,2042
239,3145
239,4900
239,5577
239,5948
239,6570
240,1394
240,2903
240,9106
240,433
240,4009
240,661
240,1622
240,2080
240,2687
240,3588
241,4176
241,6570
241,4409
241,5379
241,5471
241,7409
241,1978
241,3641
241,5161
241,5665
242,6570
242,4409
242,5379
242,5471
242,7409
242,4176
242,1100
242,2130
242,3172
242,626
243,6358
243,5985
243,7620
243,7646
243,6570
243,4176
243,5012
243,5678
243,6247
243,6671
244,69
244,87
244,96
244,101
244,110
244,114
244,174
244,321
244,487
244,517
245,7170
245,9394
245,8597
245,9358
245,6462
245,6879
245,5613
245,5533
245,5620
245,478
246,7170
246,9394
246,1978
246,8597
246,8183
246,5161
246,5665
246,6681
246,7767
246,8590
247,176
247,224
247,385
247,1058
247,1346
247,1557
247,1567
247,1692
247,1904
247,1979
248,5612
248,6570
248,1978
248,5379
248,5471
248,9394
248,5665
248,6681
248,8590
248,9707
249,433
249,4009
249,1394
249,2903
249,9106
249,661
249,1622
249,2080
249,2687
249,3588
250,5606
250,8608
250,4611
250,7311
250,7392
250,9690
250,5443
250,802
250,2125
250,3756
251,559
251,8806
251,4348
251,5533
251,5620
251,8900
251,2304
251,5490
251,6448
251,8357
252,7107
252,5200
252,5728
252,802
252,2125
252,3756
252,5237
252,5469
252,5708
252,6294
253,167
253,5808
253,7770
253,400
253,1391
253,1526
253,3839
253,4940
253,5327
253,7260
254,4
254,17
254,18
254,58
254,61
254,79
254,90
254,92
254,104
254,108
255,5612
255,5665
255,6330
255,6681
255,8590
255,9707
255,1158
255,2861
255,3069
255,3927
256,5774
256,4409
256,5379
256,5471
256,7409
256,126
256,3511
256,4071
256,4726
256,6274
257,5161
257,5665
257,6681
257,7767
257,8590
257,9707
257,7170
257,1978
257,9358
257,7905
258,7170
258,9169
258,6792
258,478
258,6267
258,1769
258,2761
258,9437
258,1522
258,559
259,7107
259,5728
259,8608
259,1394
259,9106
259,5606
259,6231
259,3460
259,791
259,2453
260,454
260,2248
260,19
260,118
260,1103
260,3657
260,3989
260,4693
260,167
260,70
261,1394
261,2903
261,9106
261,433
261,4009
261,4180
261,5682
261,5928
261,7209
261,8785
262,3
262,10
262,47
262,52
262,83
262,165
262,198
262,243
262,309
262,317
263,7170
263,4348
263,5533
263,5620
263,478
263,9394
263,7620
263,7646
263,7093
263,9358
264,5161
264,5665
264,6330
264,6681
264,7767
264,8590
264,9707
264,3414
264,4493
264,7182
265,4409
265,5379
265,5471
265,7409
265,6570
265,5612
265,19
265,1103
265,3657
265,3989
266,5612
266,5161
266,5665
266,6330
266,6681
266,7767
266,8590
266,9707
266,615
266,656
267,19
267,118
267,3657
267,3989
267,4693
267,257
267,520
267,791
267,2453
267,3155
268,5774
268,3608
268,400
268,4409
268,5379
268,5471
268,7409
268,337
268,4445
268,6570
269,3608
269,400
269,5774
269,3512
269,337
269,4445
269,433
269,4009
269,2108
269,2677
270,5317
270,6789
270,5161
270,5665
270,6330
270,6681
270,7767
270,8590
270,9707
270,6458
271,4639
271,6470
271,7324
271,8120
271,1978
271,5161
271,5665
271,6330
271,6681
271,7767
272,433
272,4009
272,1394
272,2903
272,9106
272,3608
272,64
272,67
272,74
272,85
273,6429
273,7175
273,62
273,6324
273,6789
273,6508
273,4370
273,6546
273,3128
273,6570
274,64
274,67
274,74
274,85
274,94
274,129
274,143
274,150
274,173
274,186
275,8776
275,1512
275,2042
275,3145
275,4900
275,5577
275,5948
275,478
275,6047
275,6455
276,5612
276,9394
276,1158
276,2861
276,3069
276,3927
276,5259
276,6754
276,7052
276,8691
277,1330
277,5672
277,64
277,67
277,74
277,85
277,94
277,129
277,143
277,150
278,1978
278,5161
278,5665
278,6330
278,6681
278,7767
278,8590
278,9707
278,5612
278,454
279,3
279,10
279,47
279,52
279,83
279,165
279,191
279,198
279,243
279,317
280,3
280,10
280,47
280,52
280,83
280,165
280,191
280,198
280,243
280,309
281,19
281,118
281,1103
281,3657
281,3989
281,4693
281,4005
281,4681
281,5774
281,4409
282,3608
282,5774
282,3
282,10
282,47
282,52
282,83
282,165
282,191
282,198
283,3608
283,337
283,4445
283,5774
283,5612
283,6570
283,1856
283,1100
283,2130
283,3172
284,1394
284,2903
284,9106
284,433
284,4009
284,520
284,791
284,2453
284,3155
284,4169
285,400
285,5774
285,3608
285,4176
285,19
285,118
285,1103
285,3657
285,3989
285,4693
286,743
286,1394
286,2903
286,9106
286,6219
286,4180
286,5682
286,5928
286,7209
286,8785
287,3608
287,7170
287,478
287,5612
287,9169
287,9394
287,8776
287,6570
287,6792
287,6330
288,6345
288,7107
288,5200
288,5728
288,5443
288,3782
288,4803
288,5238
288,5400
288,5817
289,2903
289,9106
289,5808
289,400
289,1321
289,2109
289,4622
289,4654
289,4722
289,5569
290,8183
290,8683
290,7608
290,7853
290,8122
290,6620
290,5819
290,7278
290,8053
290,8116
291,5612
291,5161
291,5665
291,6330
291,6681
291,8590
291,9707
291,6570
291,656
291,856
292,19
292,118
292,1103
292,3657
292,3989
292,4693
292,660
292,666
292,1399
292,1691
293,4
293,17
293,58
293,79
293,90
293,92
293,104
293,108
293,116
293,117
294,19
294,118
294,1103
294,3657
294,3989
294,4693
294,70
